Date,Open,High,Low,Close,Volume
2024-06-25,72.0,73.79,70.64,71.62,1694210
2024-06-26,71.51,72.43,70.6,70.89,959502
2024-06-27,70.73,72.0,70.0501,71.25,1214022
2024-06-28,71.43,73.96,71.3,72.46,2136444
2024-07-01,72.4,73.09,71.185,72.74,1165618
2024-07-02,71.65,74.24,71.65,72.86,1487871
2024-07-03,72.67,73.87,71.92,73.86,710703
2024-07-05,73.9,75.54,72.62,74.56,2338341
2024-07-08,75.33,77.2799,75.275,76.55,2165156
2024-07-09,77.24,77.49,74.08,75.11,1367566
2024-07-10,75.67,77.135,75.325,76.55,1158784
2024-07-11,77.28,78.2,75.37,76.76,1058964
2024-07-12,76.69,79.33,75.685,78.4,1595557
2024-07-15,78.61,80.21,78.4,79.44,1516672
2024-07-16,80.0,80.93,78.9,80.48,1812977
2024-07-17,78.14,79.08,74.94,75.82,2288250
2024-07-18,76.6,76.91,72.07,74.53,3052109
2024-07-19,74.91,74.94,71.92,72.02,2339246
2024-07-22,73.0,73.96,71.73,73.75,1817615
2024-07-23,73.12,75.65,73.0,73.14,1237752
2024-07-24,71.75,71.98,70.12,70.17,1860576
2024-07-25,69.51,70.09,67.21,67.45,2438600
2024-07-26,69.31,71.27,68.59,70.5,1967855
2024-07-29,71.29,71.87,69.15,69.21,1210401
2024-07-30,69.03,69.8,63.49,65.15,3635993
2024-07-31,69.0,71.54,67.45,69.68,2799183
2024-08-01,69.25,70.41,65.0,65.48,1645494
2024-08-02,61.61,62.0,58.2,58.93,3921720
2024-08-05,53.64,57.47,52.14,56.25,3626367
2024-08-06,56.72,59.66,56.13,57.94,2349505
2024-08-07,59.61,61.5,57.13,57.2,3082332
2024-08-08,58.98,62.83,58.42,61.98,1941044
2024-08-09,61.23,63.59,60.4501,63.34,2458225
2024-08-12,67.9,68.795,65.64,66.7,2659437
2024-08-13,67.01,67.52,66.27,66.96,2312567
2024-08-14,69.0,69.25,66.49,66.99,2137322
2024-08-15,71.63,72.27,69.8572,71.28,8256340
2024-08-16,74.0,77.95,72.52,76.63,7019860
2024-08-19,76.63,77.77,75.02,77.46,3161033
2024-08-20,78.0,79.0,77.0928,78.55,3302426
2024-08-21,78.85,80.23,77.71,80.21,2320364
2024-08-22,80.0,80.4,77.77,78.29,1368441
2024-08-23,79.24,80.32,78.3,79.38,2418755
2024-08-26,79.85,80.8,78.63,79.43,2344838
2024-08-27,79.0,80.02,77.88,79.48,1753619
2024-08-28,79.12,80.38,77.59,78.79,1805568
2024-08-29,78.69,80.154,77.37,77.72,1612686
2024-08-30,79.05,79.615,76.14,77.95,2230449
2024-09-03,76.0,76.35,71.765,71.88,2115389
2024-09-04,71.38,74.42,70.44,73.9,2278242
2024-09-05,73.52,75.925,73.23,74.26,1178118
2024-09-06,73.73,74.5,68.45,68.54,2043228
2024-09-09,70.48,71.515,70.09,70.8,1824793
2024-09-10,70.88,71.84,69.26,70.86,1153253
2024-09-11,71.36,76.23,71.15,75.37,2383526
2024-09-12,75.28,76.845,74.715,75.97,1548118
2024-09-13,76.08,78.895,76.08,77.98,2148638
2024-09-16,75.64,77.13,74.6,75.25,1654482
2024-09-17,75.48,78.11,75.25,77.92,2348206
2024-09-18,78.22,83.99,77.79,80.98,4791185
2024-09-19,84.68,89.25,83.44,86.06,5311055
2024-09-20,86.0,87.81,84.9,87.02,6824812
2024-09-23,86.92,88.88,86.09,88.19,1943930
2024-09-24,88.41,91.0,88.25,89.73,2451594
2024-09-25,89.25,91.04,89.0,90.68,1765274
2024-09-26,93.88,95.29,90.51,92.42,4263610
2024-09-27,93.15,93.15,87.2331,89.83,2431305
2024-09-30,88.56,90.06,87.3,88.91,2296185
2024-10-01,91.485,91.73,87.1601,88.8,1819464
2024-10-02,88.88,92.39,87.6056,91.46,2091912
2024-10-03,90.92,94.46,90.6,94.27,2137998
2024-10-04,97.55,98.95,94.64,95.33,3174047
2024-10-07,95.0,96.95,94.34,95.18,3268807
2024-10-08,95.45,98.2699,95.18,97.87,1823918
2024-10-09,97.96,99.37,96.25,98.69,1708807
2024-10-10,96.82,99.15,96.27,99.03,1464187
2024-10-11,100.3,104.67,100.0,104.62,3959497
2024-10-14,106.0,106.5,102.48,102.58,2275363
2024-10-15,102.91,103.29,98.07,100.52,2790418
2024-10-16,101.39,101.81,99.68,101.08,1448677
2024-10-17,103.7,105.4799,101.84,102.07,1832267
2024-10-18,97.25,100.29,96.58,98.23,3748137
2024-10-21,98.14,98.96,96.55,98.44,1653340
2024-10-22,95.0,98.135,94.59,96.77,2540918
2024-10-23,96.17,98.36,95.65,97.82,1979136
2024-10-24,98.13,99.2199,96.0,96.71,1639812
2024-10-25,97.47,97.47,94.7,95.84,2055400
2024-10-28,97.03,97.2807,95.36,96.38,1525397
2024-10-29,96.21,99.21,96.15,98.53,1721251
2024-10-30,97.15,98.12,95.58,97.18,1515898
2024-10-31,96.0,96.0,90.806,92.44,3253944
2024-11-01,93.15,94.74,91.97,92.28,2113372
2024-11-04,92.3,93.39,90.85,90.91,1536501
2024-11-05,91.63,94.035,91.495,93.57,2405518
2024-11-06,95.79,100.09,95.54,99.43,5275831
2024-11-07,103.0,110.272,96.16,109.45,6448904
2024-11-08,108.71,111.66,105.13,110.02,4542646
2024-11-11,110.05,110.41,102.51,104.67,3226726
2024-11-12,103.97,106.914,102.82,104.0,2132286
2024-11-13,104.46,105.86,101.76,102.71,2033269
2024-11-14,103.18,103.95,99.3,100.01,1631822
2024-11-15,98.97,99.0,91.85,95.11,4122422
2024-11-18,96.1,98.19,94.56,95.35,2061173
2024-11-19,94.23,104.31,93.5,104.25,2923696
2024-11-20,101.89,103.94,100.3201,103.38,1594325
2024-11-21,105.57,109.88,105.06,105.72,2794176
2024-11-22,105.72,106.31,103.87,105.34,1962608
2024-11-25,104.5,105.2,99.18,99.8,3353560
2024-11-26,102.03,102.9,99.64,101.04,2610110
2024-11-27,100.0,101.255,95.43,98.09,2506419
2024-11-29,99.62,101.18,98.87,100.16,1120967
2024-12-02,100.59,104.2899,100.59,103.62,1844009
2024-12-03,104.16,107.16,103.8,106.54,1751132
2024-12-04,108.94,113.6,108.94,112.02,2942346
2024-12-05,112.0,112.78,108.21,108.66,2127639
2024-12-06,109.21,112.35,108.77,111.24,2286826
2024-12-09,111.31,112.97,103.52,103.95,2948642
2024-12-10,104.07,104.93,99.29,100.21,2676649
2024-12-11,102.06,104.86,101.5,103.84,1644722
2024-12-12,104.42,107.58,103.37,104.08,1723495
2024-12-13,107.595,108.17,103.56,106.64,2093491
2024-12-16,106.55,109.43,104.51,107.85,2277951
2024-12-17,106.41,106.76,101.23,103.29,2576114
2024-12-18,104.78,105.45,95.9,97.33,2539167
2024-12-19,99.35,100.88,95.0,96.18,2437471
2024-12-20,95.0,99.03,94.0913,97.67,4915340
2024-12-23,100.25,100.91,98.0901,99.02,1245477
2024-12-24,99.38,100.17,98.63,99.78,625617
2024-12-26,99.27,100.4,97.4807,99.6,871999
2024-12-27,98.52,98.79,95.92,96.99,1107170
2024-12-30,93.8,95.73,92.4,94.84,2299729
2024-12-31,94.58,95.73,93.71,94.73,1378248
2025-01-02,95.87,102.1,94.58,100.59,2828080
2025-01-03,102.72,106.75,101.31,106.24,2946149
2025-01-06,108.78,109.05,100.68,100.96,3239508
2025-01-07,101.02,101.81,96.21,97.43,4034535
2025-01-08,97.15,97.745,92.52,93.66,2574281
2025-01-10,91.42,91.42,88.1,89.87,4845734
2025-01-13,87.5,92.52,86.28,92.05,3660475
2025-01-14,93.08,95.11,92.08,93.0,2836817
2025-01-15,96.47,97.2,94.78,96.45,2009704
2025-01-16,97.78,98.68,95.63,95.67,1477595
2025-01-17,97.72,99.17,96.29,98.29,2327697
2025-01-21,100.0,104.12,96.88,103.2,3019484
2025-01-22,106.83,110.73,105.63,107.96,3149017
2025-01-23,105.78,108.81,104.5315,107.76,2208771
2025-01-24,108.65,108.7,100.0,100.33,3182667
2025-01-27,88.0,90.0,75.6,81.32,12873586
2025-01-28,83.7,84.31,78.61,82.49,5106858
2025-01-29,84.47,87.21,83.6,85.58,5357747
2025-01-30,88.4,91.58,87.32,89.68,3892757
2025-01-31,91.0,94.81,89.6209,90.49,3126441
2025-02-03,84.43,89.3692,84.11,87.5,3046811
2025-02-04,86.29,88.44,85.85,87.74,3554478
2025-02-05,88.61,92.76,88.03,90.1,7404907
2025-02-06,103.25,107.37,98.7,100.46,9121617
2025-02-07,101.07,101.46,94.0,95.89,5632792
2025-02-10,97.92,98.18,91.07,93.66,4463680
2025-02-11,91.67,92.45,87.33,87.5,3711838
2025-02-12,85.0,89.5,84.7504,87.3,2661945
2025-02-13,87.35,88.24,83.63,86.46,3232930
2025-02-14,86.8,87.36,84.28,86.8,3420089
2025-02-18,88.0,90.2,86.92,88.68,2929497
2025-02-19,88.21,88.2999,85.88,86.38,2300930
2025-02-20,86.37,86.66,82.21,86.24,2817974
2025-02-21,87.0,87.99,82.03,82.64,2571033
2025-02-24,83.31,84.0486,79.21,80.22,2486786
2025-02-25,79.09,80.0,74.41,76.13,6111293
2025-02-26,78.52,80.75,78.0,78.4,4183360
2025-02-27,81.25,82.15,74.82,74.92,4011121
2025-02-28,74.0,76.17,72.58,75.19,3617104
2025-03-03,76.0,76.72,67.7,68.27,5134313
2025-03-04,66.38,72.09,64.75,69.57,5901467
2025-03-05,69.75,72.41,69.405,71.84,3864892
2025-03-06,68.32,69.74,64.83,65.04,4692710
2025-03-07,65.54,66.89,61.0,66.54,6248512
2025-03-10,62.52,64.22,61.28,62.81,4173828
2025-03-11,63.37,68.27,63.1,66.48,4680117
2025-03-12,68.965,69.95,65.615,67.32,4343358
2025-03-13,65.17,66.27,60.39,62.4,5164133
2025-03-14,62.59,64.82,61.48,64.3,4247796
2025-03-17,64.41,67.51,64.09,66.99,5802271
2025-03-18,66.49,67.3,63.58,65.38,3603254
2025-03-19,66.35,71.56,66.015,69.77,5184028
2025-03-20,68.38,70.71,68.27,68.71,1859820
2025-03-21,67.1,68.69,66.2,68.24,2656411
2025-03-24,72.33,77.08,71.96,76.71,4893532
2025-03-25,75.86,76.69,73.85,75.64,2932397
2025-03-26,75.45,76.5,70.43,71.49,3580153
2025-03-27,69.24,70.0399,67.12,67.9,4051408
2025-03-28,66.88,68.4,64.87,65.73,2425773
2025-03-31,63.4,65.25,61.17,64.94,2771997
2025-04-01,64.61,65.28,62.04,63.7,3550483
2025-04-02,62.51,69.59,62.51,67.54,4660688
2025-04-03,61.5,62.275,52.93,53.91,11397418
2025-04-04,52.15,52.34,45.58,50.58,10607714
2025-04-07,49.0,57.5,47.706,52.83,6365204
2025-04-08,56.32,57.725,50.05,51.39,4303073
2025-04-09,51.02,65.65,50.892,63.04,8073757
2025-04-10,59.81,60.32,53.613,55.44,5030356
2025-04-11,54.885,55.78,53.3531,55.2,3869690
2025-04-14,58.85,59.5,54.9028,56.14,2210459
2025-04-15,55.92,57.69,55.9,56.54,4292573
2025-04-16,53.8,56.21,53.5,55.45,2910962
